Name;type;ingredient;Item Quantity;Item Name;Serving Size Quantity;Serving Size Measure;Unit Measure;Unit Quantity;Volume Measure;Volume Quantity;Calories (kcal);Protein (g);Carbohydrate (Available) (g);Carbohydrates (g);Total Dietary Fiber (g);Dietary Fiber (2016) (g);Fat (g);Saturated Fat (g);Trans Fatty Acid (g);Cholesterol (mg);Sodium (mg);Calcium (mg);Copper (mg);Folate (mcg);Folate, DFE (mcg DFE);Folate, food (mcg);Iron (mg);Magnesium (mg);Manganese (mg);Omega 3 Fatty Acid (g);Omega 6 Fatty Acid (g);Phosphorus (mg);Potassium (mg);Selenium (mcg);Vitamin A - IU (IU);Vitamin A - RAE (mcg);Vitamin A - RE (mcg);Vitamin B1 - Thiamin (mg);Vitamin B12 (mcg);Vitamin B2 - Riboflavin (mg);Vitamin B3 - Niacin (mg);Vitamin B3 - Niacin Equiv (mg);Vitamin B6 (mg);Vitamin C (mg);Vitamin E - Alpha-Toco (mg);Vitamin E - Alpha-Toco Equiv (mg);Vitamin E - IU (IU);Vitamin E - mg (mg);Vitamin K (mcg);Zinc (mg)
Spring Rolls CW3 Mon Dinner;dinner;wrappers, rice paper, banh trang;12;wrappers, rice paper, banh trang;4;Serving;;4;;;560,615992;8,63928;120,029758;123,608158;3,5784;;2,06184;0,558912;;0;528,239993;17,04;0,190848;6,816;6,816;6,816;0,64752;51,119999;;0,096821;0,451867;143,135998;110,759999;21,9816;;0;;0,201072;0;0,030672;3,752208;3,752208;0,632184;0;0,15336;;;;0;1,17576
Spring Rolls CW3 Mon Dinner;dinner;juice, lime, fresh, yield per fruit;3;juice, lime, fresh, yield per fruit;4;Serving;;4;;;11,34375;0,190575;3,639075;3,820575;0,1815;0,1815;0,031762;0,00363;0;0;0,9075;6,3525;0,012251;4,5375;4,5375;4,5375;0,040837;3,63;0,008167;0,00363;0,006806;6,3525;53,08875;0,045375;22,6875;1,134375;2,26875;0,011344;0;0,006806;0,064433;0,079556;0,017243;13,6125;0,099825;0,099825;0,148739;0,099825;0,27225;0,0363
Spring Rolls CW3 Mon Dinner;dinner;soy sauce;3;soy sauce;4;Serving;;4;;;25,44;3,9072;1,9824;2,3664;0,384;0,384;0,2736;0,03504;;0;2636,64;15,84;0,02064;6,72;6,72;6,72;0,696;35,52;;0,01392;0,11232;79,68;208,8;0,24;;0;;0,01584;0;0,0792;1,05408;1,05408;0,07104;0;0;;;;0;0,4176
Spring Rolls CW3 Mon Dinner;dinner;garlic cloves, fresh;3;garlic cloves, fresh;4;Serving;;4;;;12,665008;0,5406;2,631602;2,810102;0,1785;0,1785;0,0425;0,007565;0;0;1,445001;15,38501;0,025415;0,255;0,255;0,255;0,1445;2,125001;0,14212;0,0017;0,019465;13,005008;34,085022;1,207001;0,765;0,03825;0,0765;0,017;0;0,00935;0,0595;0,153;0,104975;2,652002;0,0068;0,0068;0,010132;0,0068;0,1445;0,0986
Spring Rolls CW3 Mon Dinner;dinner;chili peppers, red, crushed flakes;1 1/2;chili peppers, red, crushed flakes;4;Serving;;4;;;8,586;0,32427;0,79461;1,52901;0,7344;0,7344;0,46629;0,08802;0;0;0,81;3,996;0,010071;2,862;2,862;2,862;0,2106;4,104;0,054;0,01782;0,20817;7,911;54,377999;0,2376;1123,46997;56,173499;112,346997;0,008856;0;0,024813;0,234927;0,234927;0,06615;2,0628;0,80541;0,80541;1,200061;0,80541;2,1681;0,06696
Spring Rolls CW3 Mon Dinner;dinner;peanut butter;3;peanut butter;4;Serving;;4;;;286,56;10,8;8,4;10,704;2,304;2,304;24,528;4,848;;0;205,92;23,52;0,2016;41,28;41,28;41,28;0,8304;81,12;;0,01344;5,87424;162,72;270,72;1,968;;0;;0,06624;0;0,09168;6,384;6,384;0,21312;0;4,3728;;;;0,144;1,2192
Spring Rolls CW3 Mon Dinner;dinner;tofu;16;tofu;4;Serving;;4;;;276,691345;32,522573;4,445205;5,35239;0,907185;;16,737558;2,417647;;0;36,28739;503,48753;0,71214;199,580643;199,580643;199,580643;5,034875;122,46994;;1,115837;8,32342;417,30498;544,310844;40,369721;;0;;0,213188;0;0,167829;2,426719;2,426719;0,235868;0,907185;0,045359;;;;9,071847;2,902991
Steak and Asparagus Stir Fry;dinner;juice, orange, fresh, yield per fruit;3/4;juice, orange, fresh, yield per fruit;6;Serving;;6;;;83,7;1,302;18,972;19,344;0,372;0,372;0,372;0,04464;0;0;1,86;20,46;0,08184;55,8;55,8;55,8;0,372;20,46;0,02604;0,02046;0,05394;31,62;372;0,186;372;18,6;37,2;0,1674;0;0,0558;0,744;0,805994;0,0744;93;0,0744;0,0744;0,110856;0,0744;0,186;0,093
Steak and Asparagus Stir Fry;dinner;soy sauce, reduced sodium;4 1/2;soy sauce, reduced sodium;6;Serving;;6;;;41,04;6,516;3,5208;4,0248;0,504;0,504;0,216;0,0252;;0;2590,56;21,6;0,03528;31,68;31,68;31,68;0,972;49,68;;0,0108;0,08856;119,52;253,44;0,36;;0;;0,0288;0;0,1728;0,8208;0,8208;0,1152;0;0,2952;;;;0;0,5688
Steak and Asparagus Stir Fry;dinner;sugar, brown;3;sugar, brown;6;Serving;;6;;;142,500144;0,045;36,783787;36,783787;0;0;0;0;0;0;10,500011;31,125031;0,017625;0,375;0,375;0,375;0,26625;3,375003;;0;0;1,500002;49,87505;0,45;;0;;0;0;0;0,04125;0,04125;0,015375;0;0;;;;0;0,01125
Steak and Asparagus Stir Fry;dinner;vinegar, apple cider, raw, organic;1 1/2;vinegar, apple cider, raw, organic;6;Serving;;6;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;0;0;;16,5;;0;0;0;;;;;;;0;;;;;;
Steak and Asparagus Stir Fry;dinner;"ginger root, fresh, 1"" sliced";1 1/2;"ginger root, fresh, 1"" sliced";6;Serving;;6;;;7,200007;0,1638;1,419301;1,599302;0,18;0,18;0,0675;0,01827;0;0;1,170001;1,440001;0,02034;0,990001;0,990001;0,990001;0,054;3,870004;0,02061;0,00306;0,0108;3,060003;37,350038;0,063;0;0;0;0,00225;0;0,00306;0,0675;0,0855;0,0144;0,45;0,0234;0,0234;0,034866;0,0234;0,009;0,0306
Steak and Asparagus Stir Fry;dinner;oil, sunflower;3;oil, sunflower;6;Serving;;6;;;120,223959;0;0;0;0;0;13,599995;1,4008;;0;0;0;0;0;0;0;0;0;;0;8,935197;0;0;0;;0;;0;0;0;0;0;0;0;5,586878;;;;0,7344;0
Steak and Asparagus Stir Fry;dinner;garlic cloves, fresh;1 1/2;garlic cloves, fresh;6;Serving;;6;;;6,332504;0,2703;1,315801;1,405051;0,08925;0,08925;0,02125;0,003783;0;0;0,7225;7,692505;0,012708;0,1275;0,1275;0,1275;0,07225;1,062501;0,07106;0,00085;0,009733;6,502504;17,042511;0,6035;0,3825;0,019125;0,03825;0,0085;0;0,004675;0,02975;0,0765;0,052488;1,326001;0,0034;0,0034;0,005066;0,0034;0,07225;0,0493
Steak and Asparagus Stir Fry;dinner;starch, corn;1 1/2;starch, corn;6;Serving;;6;;;45,72;0,0312;10,8444;10,9524;0,108;;0,006;0,00108;0;0;1,08;0,24;0,006;0;0;0;0,0564;0,36;0,00636;0;0,003;1,56;0,36;0,336;0;0;0;0;0;0;0;0,00194;0;0;0;0;0;0;0;0,0072
Steak and Asparagus Stir Fry;dinner;chili peppers, hot, paste;1 1/2;chili peppers, hot, paste;6;Serving;;6;;;7,5;0;0;0;0;0;0;0;0;;420;;;;;;;;;0;0;;;;;;;;;;;;;18;;;;;;
Steak and Asparagus Stir Fry;dinner;oil, sunflower;3;oil, sunflower;6;Serving;;6;;;360,67201;0;0;0;0;0;40,800001;4,2024;;0;0;0;0;0;0;0;0;0;;0;26,805601;0;0;0;;0;;0;0;0;0;0;0;0;16,76064;;;;2,2032;0
Steak and Asparagus Stir Fry;dinner;"beef filet, top sirloin, grilled, choice, lean, 0"" trim, URMIS 2138";12;"beef filet, top sirloin, grilled, choice, lean, 0"" trim, URMIS 2138";6;Serving;;6;;;591,938042;103,589157;0;0;0;0;19,833326;6,729043;0,97976;275,557365;200,714624;20,411657;0,360606;23,813599;23,813599;23,813599;9,831615;95,254398;;0,052866;0,525464;867,495407;1343,767395;117,367026;17,009714;3,401943;3,401943;0,241538;12,927383;0,690594;20,918546;40,52037;2,075185;0;;;;;5,443108;25,208396
Steak and Asparagus Stir Fry;dinner;asparagus, cooked;2;asparagus, cooked;6;Serving;;6;;;166,5;8,51;7,042802;14,948;7,905198;7,905198;10,545;3,0229;;7,4;492,1;92,5;0,7289;170,2;170,2;170,2;8,251;55,5;;0,3996;2,8749;199,8;780,7;8,88;;181,3;;0,4958;0;0,518;3,5816;3,5816;0,3811;18,5;5,513;;;;169,46;2,072
Steak and Asparagus Stir Fry;dinner;mushrooms, brown, fresh;4;mushrooms, brown, fresh;6;Serving;;6;;;76,56;8,7;12,876;14,964;2,088;2,088;0,348;0,04872;0;0;20,88;62,64;1,74;87;87;87;1,392;31,32;0,49416;0;0,1392;417,6;1559,04;90,48;0;0;0;0,3306;0,348;1,7052;13,224;16,471988;0,3828;0;0,0348;0,0348;0,051852;0,0348;0;3,828
Steak and Asparagus Stir Fry;dinner;thyme, dried, leaves;1;thyme, dried, leaves;6;Serving;;6;;;2,76;0,0911;0,2694;0,6394;0,37;0,37;0,0743;0,0273;0;0;0,55;18,9;0,0086;2,74;2,74;2,74;1,236;2,2;0,07867;0,0069;0,005;2,01;8,14;0,046;38;1,9;3,8;0,00513;0;0,00399;0,0494;0,0804;0,0055;0,5;0,0748;0,0748;0,111452;0,0748;17,145;0,0618
Steak and Asparagus Stir Fry;dinner;bell pepper, red, fresh, chopped;2;bell pepper, red, fresh, chopped;6;Serving;;6;;;92,38;2,9502;11,9796;17,9694;5,9898;5,9898;0,894;0,08046;0;0;11,92;20,86;0,05066;137,08;137,08;137,08;1,2814;35,76;0,33376;0,0745;0,1341;77,48;628,78;0,298;9330,38;466,519;933,03803;0,16092;0;0,2533;2,91742;3,51342;0,86718;380,546;4,7084;4,7084;7,015516;4,7084;14,602;0,745
Steak and Asparagus Stir Fry;dinner;tomatoes, cherry, fresh;1;tomatoes, cherry, fresh;6;Serving;;6;;;32,4;1,584;4,842;7,002;2,16;2,16;0,36;0,0504;;0;9;18;0,1062;27;27;27;0,486;19,8;;0,0054;0,144;43,2;426,6;0;;75,6;;0,0666;0;0,0342;1,0692;1,0692;0,144;24,66;0,972;;;;14,22;0,306
Steak and Asparagus Stir Fry;dinner;water, tap;2;water, tap;6;Serving;;6;;;0;0;0;0;0;0;0;0;0;0;1,184001;0,888001;0,00296;0;0;0;0;0,296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00296
Steak and Sweet Potato Skillet - Less Prep;dinner;oil, sunflower;3;oil, sunflower;6;Serving;;6;;;360,67201;0;0;0;0;0;40,800001;4,2024;;0;0;0;0;0;0;0;0;0;;0;26,805601;0;0;0;;0;;0;0;0;0;0;0;0;16,76064;;;;2,2032;0
Steak and Sweet Potato Skillet - Less Prep;dinner;"beef steak, top sirloin cap, grilled, choice, 1/8"" trim, URMIS 2236";1;"beef steak, top sirloin cap, grilled, choice, 1/8"" trim, URMIS 2236";6;Serving;;6;;;1079,549841;119,294793;4,989516;4,989516;0;0;64,863709;23,096923;3,107108;376,481667;412,769057;31,751466;0,73482;27,215542;27,215542;27,215542;14,651034;117,934016;;0,183523;2,188765;1047,798375;1669,219922;158,757329;104,326245;31,751466;31,751466;0,335658;12,745946;1,192948;17,966794;40,080919;1,814369;0;;;;;7,257478;46,311781
Steak and Sweet Potato Skillet - Less Prep;dinner;"sweet potatoes, fresh, 5""";6;"sweet potatoes, fresh, 5""";6;Serving;;6;;;670,8;12,246;133,536;156,936;23,4;23,4;0,39;0,1404;0;0;429;234;1,1778;85,8;85,8;85,8;4,758;195;2,0124;0,0078;0,1014;366,6;2628,6;4,68;110658,6;5532,929844;11065,86;0,6084;0;0,4758;4,3446;8,374626;1,6302;18,72;2,028;2,028;3,02172;2,028;14,04;2,34
Steak and Sweet Potato Skillet - Less Prep;dinner;"onion, white, fresh, medium, 2 1/2""";1;"onion, white, fresh, medium, 2 1/2""";6;Serving;;6;;;44;1,21;8,404;10,274;1,87;1,87;0,11;0,0462;0;0;4,4;25,3;0,0429;20,9;20,9;20,9;0,231;11;0,1419;0,0044;0,0143;31,9;160,6;0,55;2,2;0,11;0,22;0,0506;0;0,0297;0,1276;0,384263;0,132;8,14;0,022;0,022;0,03278;0,022;0,44;0,187
Steak and Sweet Potato Skillet - Less Prep;dinner;"bell pepper, red, fresh, large, 3 3/4"" x 3""";1;"bell pepper, red, fresh, large, 3 3/4"" x 3""";6;Serving;;6;;;50,84;1,6236;6,5928;9,8892;3,2964;3,2964;0,492;0,04428;0;0;6,56;11,48;0,02788;75,44;75,44;75,44;0,7052;19,68;0,18368;0,041;0,0738;42,64;346,04;0,164;5134,84;256,742;513,484016;0,08856;0;0,1394;1,60556;1,93356;0,47724;209,428;2,5912;2,5912;3,860888;2,5912;8,036;0,41
Steak and Sweet Potato Skillet - Less Prep;dinner;"bell pepper, green, fresh, large, 3""";1;"bell pepper, green, fresh, large, 3""";6;Serving;;6;;;32,8;1,4104;4,8216;7,6096;2,788;2,788;0,2788;0,09512;0;0;4,92;16,4;0,10824;16,4;16,4;16,4;0,5576;16,4;0,20008;0,01312;0,08856;32,8;287;0;606,8;30,34;60,68;0,09348;0;0,04592;0,7872;1,104507;0,36736;131,856;0,6068;0,6068;0,904132;0,6068;12,136;0,2132
Steak and Sweet Potato Skillet - Less Prep;dinner;mushrooms, brown, fresh, sliced;2;mushrooms, brown, fresh, sliced;6;Serving;;6;;;31,68;3,6;5,328;6,192;0,864;0,864;0,144;0,02016;0;0;8,64;25,92;0,72;36;36;36;0,576;12,96;0,20448;0;0,0576;172,8;645,12;37,44;0;0;0;0,1368;0,144;0,7056;5,472;6,815995;0,1584;0;0,0144;0,0144;0,021456;0,0144;0;1,584
Steak and Sweet Potato Skillet - Less Prep;dinner;salt, table;1/6;salt, table;6;Serving;;6;;;0;0;0;0;0;0;0;0;0;0;387,58;0,24;0,0003;0;0;0;0,0033;0,01;0,001;0;0;0;0,08;0,001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001
Steak and Sweet Potato Skillet - Less Prep;dinner;black pepper, ground;1/4;black pepper, ground;6;Serving;;6;;;1,44325;0,059742;0,222237;0,367712;0,145475;0,145475;0,018745;0,008004;0;0;0,115;2,54725;0,007647;0,09775;0,09775;0,09775;0,055832;0,98325;0,07333;0,000874;0,00399;0,9085;7,64175;0,028175;3,14525;0,157262;0,314525;0,000621;0;0,001035;0,006572;0,012131;0,001673;0;0,00598;0,00598;0,00891;0,00598;0,941275;0,006842
Steak and Sweet Potato Skillet - Less Prep;dinner;juice, lime, fresh, yield per fruit;1/2;juice, lime, fresh, yield per fruit;6;Serving;;6;;;30,249969;0,508199;9,70419;10,18819;0,484;0,484;0,0847;0,00968;0;0;2,419998;16,939983;0,03267;12,099988;12,099988;12,099988;0,1089;9,67999;0,02178;0,00968;0,01815;16,939983;141,569857;0,121;60,499939;3,024997;6,049994;0,03025;0;0,01815;0,17182;0,212149;0,04598;36,299963;0,2662;0,2662;0,396638;0,2662;0,725999;0,0968
Steak and Sweet Potato Skillet - Less Prep;dinner;sauce, chipotle red pepper;3;sauce, chipotle red pepper;6;Serving;;6;;;29,98503;0,435;1,800002;2,250002;0,45;;2,175002;0,24;;0;210,870211;8,925009;;;;;0,225;;;;;;;;590,415576;;118,080118;;;;;;;37,965038;;;;;;
Steak and Sweet Potato Skillet - Less Prep;dinner;garlic powder;1 1/2;garlic powder;6;Serving;;6;;;15,3915;0,769575;2,963445;3,381945;0,4185;0,4185;0,033945;0,011578;0;0;2,79;3,6735;0,024784;2,1855;2,1855;2,1855;0,262725;3,5805;0,045523;0,000558;0,006649;19,250999;55,474498;1,11135;0;0;0;0,020227;0;0,006556;0,037014;0,130789;0,076911;0,0558;0,031155;0,031155;0,046421;0,031155;0,0186;0,139035
Steak and Sweet Potato Skillet - Less Prep;dinner;cumin seeds, ground;1 1/2;cumin seeds, ground;6;Serving;;6;;;10,68;0,456;0,096;0,96;0,864;0,864;0,5568;;0;;4,752;19,92;;;;;0,8208;;;;;;;;10,8;0,54;1,08;;0;;;;;0,048;;;;;;
Steak and Sweet Potato Skillet - Less Prep;dinner;cinnamon, ground;3/4;cinnamon, ground;6;Serving;;6;;;4,8165;0,077805;0,536055;1,571505;1,03545;1,03545;0,02418;0,006727;0;0;0,195;19,538999;0,00661;0,117;0,117;0,117;0,16224;1,17;0,340587;0,000214;0,000858;1,248;8,4045;0,06045;5,7525;0,287625;0,57525;0,000429;0;0,000799;0,025974;0,041899;0,003081;0,0741;0,04524;0,04524;0,067408;0,04524;0,6084;0,035685
Steak and Sweet Potato Skillet - Less Prep;dinner;salt, table;1/4;salt, table;6;Serving;;6;;;0;0;0;0;0;0;0;0;0;0;581,37;0,36;0,00045;0;0;0;0,00495;0,015;0,0015;0;0;0;0,12;0,0015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0015
Steak and Sweet Potato Skillet - Less Prep;dinner;black pepper, ground;1/4;black pepper, ground;6;Serving;;6;;;1,44325;0,059742;0,222237;0,367712;0,145475;0,145475;0,018745;0,008004;0;0;0,115;2,54725;0,007647;0,09775;0,09775;0,09775;0,055832;0,98325;0,07333;0,000874;0,00399;0,9085;7,64175;0,028175;3,14525;0,157262;0,314525;0,000621;0;0,001035;0,006572;0,012131;0,001673;0;0,00598;0,00598;0,00891;0,00598;0,941275;0,006842
Steak and Sweet Potato Skillet - Less Prep;dinner;bread, pita, whole grain;3;bread, pita, whole grain;6;Serving;;6;;;448,02;16,758;85,1409;95,5719;10,431;;2,9241;0,35568;;0;719,91;25,65;0,4959;59,85;59,85;59,85;5,2326;117,99;;0,088834;1,715215;307,8;290,7;75,24;;0;;0,57969;0;0,1368;4,8564;4,8564;0,45315;0;1,0431;;;;2,394;2,5992
Steak and Sweet Potato Skillet - Less Prep;dinner;pumpkin seeds, roasted, kernels, unsalted;6;pumpkin seeds, roasted, kernels, unsalted;6;Serving;;6;;;253,995257;13,204213;3,632929;6,509182;2,876253;2,876253;21,704647;3,780724;0,018585;0;7,965008;23,010023;0,564188;25,222526;25,222526;25,222526;3,570979;243,375246;1,986827;0,049118;8,723011;519,495526;348,690353;4,159504;3,540004;0,177;0,354;0,030975;0;0,066375;1,960277;5,752754;0,04425;0,796501;0,2478;0,2478;0,369222;0,2478;1,991252;3,380703
Steak Fajita - New Mex;dinner;"beef flank steak, raw, choice, lean, 0"" trim, URMIS 2399";14;"beef flank steak, raw, choice, lean, 0"" trim, URMIS 2399";4;Serving;;4;;;591,371052;86,20523;0;0;0;0;24,96459;10,366854;;273,856393;226,229194;111,130131;0,285763;51,596132;51,596132;51,596132;6,429672;91,285464;0,055565;0,289732;0,738222;809,66238;1349,4373;100,810904;0;0;0;0,238136;4,683341;0,420707;29,183566;38,642844;2,365484;0;1,230369;1,230369;1,83325;1,230369;4,76272;16,352005
Steak Fajita - New Mex;dinner;"bell pepper, red, fresh, medium, 2 3/4"" x 2 1/2""";1;"bell pepper, red, fresh, medium, 2 3/4"" x 2 1/2""";4;Serving;;4;;;36,89;1,1781;4,7838;7,1757;2,3919;2,3919;0,357;0,03213;0;0;4,76;8,33;0,02023;54,74;54,74;54,74;0,5117;14,28;0,13328;0,02975;0,05355;30,94;251,09;0,119;3725,89;186,2945;372,589012;0,06426;0;0,10115;1,16501;1,40301;0,34629;151,963;1,8802;1,8802;2,801498;1,8802;5,831;0,2975
Steak Fajita - New Mex;dinner;"bell pepper, green, fresh, medium, 2 1/2""";1;"bell pepper, green, fresh, medium, 2 1/2""";4;Serving;;4;;;23,8;1,0234;3,4986;5,5216;2,023;2,023;0,2023;0,06902;0;0;3,57;11,9;0,07854;11,9;11,9;11,9;0,4046;11,9;0,14518;0,00952;0,06426;23,8;208,25;0;440,3;22,015;44,03;0,06783;0;0,03332;0,5712;0,801441;0,26656;95,676;0,4403;0,4403;0,656047;0,4403;8,806;0,1547
Steak Fajita - New Mex;dinner;"onion, white, fresh, medium, 2 1/2""";1;"onion, white, fresh, medium, 2 1/2""";4;Serving;;4;;;44;1,21;8,404;10,274;1,87;1,87;0,11;0,0462;0;0;4,4;25,3;0,0429;20,9;20,9;20,9;0,231;11;0,1419;0,0044;0,0143;31,9;160,6;0,55;2,2;0,11;0,22;0,0506;0;0,0297;0,1276;0,384263;0,132;8,14;0,022;0,022;0,03278;0,022;0,44;0,187
Steak Fajita - New Mex;dinner;oil, olive;2;oil, olive;4;Serving;;4;;;238,68;0;0;0;0;0;27;3,72816;;0;0,54;0,27;0;0;0;0;0,1512;0;0;0,20547;2,63574;0;0,27;0;0;0;0;0;0;0;0;0;0;0;3,8745;3,8745;5,773005;3,8745;16,254;0
Steak Fajita - New Mex;dinner;juice, lime, fresh, yield per fruit;3;juice, lime, fresh, yield per fruit;4;Serving;;4;;;11,34375;0,190575;3,639075;3,820575;0,1815;0,1815;0,031762;0,00363;0;0;0,9075;6,3525;0,012251;4,5375;4,5375;4,5375;0,040837;3,63;0,008167;0,00363;0,006806;6,3525;53,08875;0,045375;22,6875;1,134375;2,26875;0,011344;0;0,006806;0,064433;0,079556;0,017243;13,6125;0,099825;0,099825;0,148739;0,099825;0,27225;0,0363
Steak Fajita - New Mex;dinner;chili peppers, powder;1/4;chili peppers, powder;4;Serving;;4;;;1,9035;0,090855;0,100575;0,335475;0,2349;0,2349;0,09639;0,016619;0;0;19,35225;2,2275;0,00675;0,189;0,189;0,189;0,116775;1,00575;0,011475;0,003598;0,050443;2,025;13,1625;0,1377;200,137504;10,006875;20,01375;0,001688;0;0,006345;0,0783;0,086175;0,014135;0,004725;0,257445;0,257445;0,383593;0,257445;0,713475;0,029025
Steak Fajita - New Mex;dinner;cumin seeds;1/2;cumin seeds;4;Serving;;4;;;3,9375;0,187005;0,35427;0,46452;0,11025;0,11025;0,233835;0,016117;0;0;1,764;9,7755;0,009103;0,105;0,105;0,105;0,69678;3,843;0,034996;0,001848;0,032581;5,2395;18,773999;0,0546;13,334999;0,66675;1,3335;0,006594;0;0,003433;0,048079;0,048079;0,004567;0,08085;0,034965;0,034965;0,052098;0,034965;0,0567;0,0504
Steak Fajita - New Mex;dinner;cayenne chili pepper, dried, ground;1/4;cayenne chili pepper, dried, ground;4;Serving;;4;;;1,431;0,054045;0,132435;0,254835;0,1224;0,1224;0,077715;0,01467;0;0;0,135;0,666;0,001678;0,477;0,477;0,477;0,0351;0,684;0,009;0,00297;0,034695;1,3185;9,063;0,0396;187,244995;9,36225;18,7245;0,001476;0;0,004135;0,039154;0,039154;0,011025;0,3438;0,134235;0,134235;0,20001;0,134235;0,36135;0,01116
Steak Fajita - New Mex;dinner;salt, kosher, coarse;1/2;salt, kosher, coarse;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;960,000038;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;
Steak Fajita - New Mex;dinner;black pepper, ground;1/2;black pepper, ground;4;Serving;;4;;;2,8865;0,119485;0,444475;0,735425;0,29095;0,29095;0,03749;0,016008;0;0;0,23;5,0945;0,015295;0,1955;0,1955;0,1955;0,111665;1,9665;0,146659;0,001748;0,007981;1,817;15,2835;0,05635;6,2905;0,314525;0,62905;0,001242;0;0,00207;0,013144;0,024261;0,003346;0;0,01196;0,01196;0,01782;0,01196;1,88255;0,013685
Steak Fajita - New Mex;dinner;garlic cloves, fresh;2;garlic cloves, fresh;4;Serving;;4;;;8,94;0,3816;1,8576;1,9836;0,126;0,126;0,03;0,00534;0;0;1,02;10,86;0,01794;0,18;0,18;0,18;0,102;1,5;0,10032;0,0012;0,01374;9,18;24,06;0,852;0,54;0,027;0,054;0,012;0;0,0066;0,042;0,108;0,0741;1,872;0,0048;0,0048;0,007152;0,0048;0,102;0,0696
Steak Fajita - New Mex;dinner;tortilla, corn, ready to bake;4;tortilla, corn, ready to bake;4;Serving;;4;;;209,28;5,472;36,8064;42,8544;6,048;6,048;2,736;0,43488;;0;43,2;77,76;0,14784;4,8;4,8;4,8;1,1808;69,12;0,31296;0,03264;1,3296;301,44;178,56;5,856;1,92;0,096;0,192;0,09024;0;0,0624;1,43808;2,099405;0,21024;0;0,2688;0,2688;0,400512;0,2688;0;1,2576
Steak Salad;dinner;vinegar, balsamic;1/4;vinegar, balsamic;4;Serving;;4;;;56,319943;0,3136;;10,899189;;;0;0;0;;14,719985;17,279983;0,01664;;;;0,4608;7,679992;0,08384;0;0;12,159988;71,679927;;0;0;0;;;;;;;0;;;;;;0,0512
Steak Salad;dinner;mustard;2;mustard;4;Serving;;4;;;6,1;0,425;0,131573;0,53;0,398427;0,398427;0,338;0,022744;;0;110;6,3;0,0074;0,7;0,7;0,7;0,159;4,8;;0,041402;0,040097;10,8;15;3,4;;0,4;;0,0189;0;0,0066;0,0561;0,0561;0,0069;0,04;0,035;;;;0,15;0,064
Steak Salad;dinner;mayonnaise;1;mayonnaise;4;Serving;;4;;;31,279989;0,04416;0,02622;0,02622;0;0;3,443099;0,538338;0,008602;1,931999;29,20999;0,368;0,000874;0,23;0,23;0,23;0,00966;0,046;0,000322;0,251206;1,803015;0,966;0,92;0,1058;2,989999;0,736;0,782;0,00046;0,00552;0,000874;0;0,011333;0,000368;0;0,15088;0,15088;0,224811;0,15088;7,497997;0,0069
Steak Salad;dinner;salt, table;1/4;salt, table;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;581,37;0,36;0,00045;0;0;0;0,00495;0,015;0,0015;0;0;0;0,12;0,0015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0015
Steak Salad;dinner;black pepper, ground;1/4;black pepper, ground;4;Serving;;4;;;1,44325;0,059742;0,222237;0,367712;0,145475;0,145475;0,018745;0,008004;0;0;0,115;2,54725;0,007647;0,09775;0,09775;0,09775;0,055832;0,98325;0,07333;0,000874;0,00399;0,9085;7,64175;0,028175;3,14525;0,157262;0,314525;0,000621;0;0,001035;0,006572;0,012131;0,001673;0;0,00598;0,00598;0,00891;0,00598;0,941275;0,006842
Steak Salad;dinner;oil, olive;1/3;oil, olive;4;Serving;;4;;;636,479356;0;0;0;0;0;71,999927;9,94175;;0;1,439999;0,719999;0;0;0;0;0,4032;0;0;0,547919;7,028633;0;0,719999;0;0;0;0;0;0;0;0;0;0;0;10,33199;10,33199;15,394664;10,33199;43,343956;0
Steak Salad;dinner;"beef flank steak, raw, choice, lean, 0"" trim, URMIS 2399";1;"beef flank steak, raw, choice, lean, 0"" trim, URMIS 2399";4;Serving;;4;;;675,852631;98,520263;0;0;0;0;28,53096;11,847833;;312,978735;258,547651;127,005864;0,326587;58,967008;58,967008;58,967008;7,348196;104,326245;0,063503;0,331122;0,843682;925,328435;1542,214058;115,212462;0;0;0;0,272155;5,35239;0,480808;33,352647;44,16325;2,703411;0;1,406136;1,406136;2,095143;1,406136;5,443108;18,688006
Steak Salad;dinner;salt, table;1/4;salt, table;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;581,37;0,36;0,00045;0;0;0;0,00495;0,015;0,0015;0;0;0;0,12;0,0015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0015
Steak Salad;dinner;black pepper, ground;1/2;black pepper, ground;4;Serving;;4;;;2,8865;0,119485;0,444475;0,735425;0,29095;0,29095;0,03749;0,016008;0;0;0,23;5,0945;0,015295;0,1955;0,1955;0,1955;0,111665;1,9665;0,146659;0,001748;0,007981;1,817;15,2835;0,05635;6,2905;0,314525;0,62905;0,001242;0;0,00207;0,013144;0,024261;0,003346;0;0,01196;0,01196;0,01782;0,01196;1,88255;0,013685
